publication_id;version;publication_dt (UTC);outage_begin_dt (UTC);outage_end_dt (UTC);unit_name;available capacity (MW);nominal capacity (MW);producer_name;map_code;production_source;creation_dt (UTC);outage_type;outage_cause;outage_status;source
-EDF-05470-EDF-T-00050434_001;1;2020-10-19 10:00:00+00:00;;;DAMPIERRE 2;0.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050534_002;2;2020-10-25 20:18:00+00:00;;;PALUEL 3;280.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050534_001;1;2020-10-25 18:13:00+00:00;;;PALUEL 3;280.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_016;16;2020-10-25 19:38:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00024681_015;15;2020-10-25 16:23:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_014;14;2020-10-25 05:33:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_013;13;2020-10-24 08:48:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_012;12;2020-10-23 19:43:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_011;11;2020-10-23 08:08:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_010;10;2020-10-21 08:19:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_009;9;2020-08-11 09:15:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_008;8;2020-07-02 16:54:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_007;7;2020-04-22 10:18:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_006;6;2020-03-31 11:58:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_005;5;2020-02-14 07:59:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_004;4;2020-02-13 21:37:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_003;3;2019-11-26 12:11:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_002;2;2017-08-11 15:21:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00024681_001;1;2017-07-11 00:30:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050531_002;2;2020-10-25 16:18:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00050531_001;1;2020-10-25 16:13:00+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050516_005;5;2020-10-25 12:03:00+00:00;;;CRUAS 2;680.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050516_004;4;2020-10-25 10:33:00+00:00;;;CRUAS 2;370.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050516_003;3;2020-10-25 08:13:00+00:00;;;CRUAS 2;370.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050516_002;2;2020-10-25 07:43:00+00:00;;;CRUAS 2;370.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050516_001;1;2020-10-25 05:03:00+00:00;;;CRUAS 2;370.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050494_002;2;2020-10-25 11:08:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050494_001;1;2020-10-23 06:08:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050522_003;3;2020-10-25 10:08:00+00:00;;;ST ALBAN 2;1215.0;1335.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050522_002;2;2020-10-25 08:18:00+00:00;;;ST ALBAN 2;1215.0;1335.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050522_001;1;2020-10-25 07:58:00+00:00;;;ST ALBAN 2;1160.0;1335.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050525_001;1;2020-10-25 08:43:00+00:00;;;CATTENOM 1;419.0;1300.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_024;24;2020-10-25 06:18:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_023;23;2020-10-25 04:23:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_022;22;2020-10-24 18:28:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_021;21;2020-10-24 09:13:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_020;20;2020-10-23 16:48:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_019;19;2020-10-21 08:21:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_018;18;2020-09-14 10:21:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_017;17;2020-07-02 16:33:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_016;16;2020-04-27 10:17:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_015;15;2020-04-22 10:19:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_014;14;2020-04-09 16:07:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_013;13;2020-04-09 13:29:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_012;12;2020-03-31 12:02:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_011;11;2020-02-13 20:08:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_010;10;2020-01-31 16:26:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_009;9;2019-10-11 07:34:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_008;8;2019-08-09 10:18:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_007;7;2019-01-25 16:03:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_006;6;2018-11-22 16:45:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_005;5;2018-08-03 15:23:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_004;4;2018-05-25 10:30:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_003;3;2017-08-11 15:51:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_002;2;2017-03-29 13:09:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00022607_001;1;2017-01-20 14:08:00+00:00;;;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050506_003;3;2020-10-24 07:23:00+00:00;;;CRUAS 2;800.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050506_002;2;2020-10-24 06:13:00+00:00;;;CRUAS 2;800.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050506_001;1;2020-10-24 05:38:00+00:00;;;CRUAS 2;800.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050503_002;2;2020-10-23 21:53:00+00:00;;;BLAYAIS 3;370.0;910.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050503_001;1;2020-10-23 18:48:00+00:00;;;BLAYAIS 3;370.0;910.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050489_003;3;2020-10-23 18:03:00+00:00;;;TRICASTIN 2;635.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050489_002;2;2020-10-23 16:38:00+00:00;;;TRICASTIN 2;635.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050489_001;1;2020-10-23 01:33:00+00:00;;;TRICASTIN 2;715.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050465_002;2;2020-10-23 09:58:00+00:00;;;PALUEL 1;800.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00050465_001;1;2020-10-22 06:15:00+00:00;;;PALUEL 1;800.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050493_001;1;2020-10-23 06:03:00+00:00;;;PENLY 1;280.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050490_002;2;2020-10-23 02:24:00+00:00;;;PALUEL 1;800.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00050490_001;1;2020-10-23 02:23:00+00:00;;;PALUEL 1;800.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050467_001;1;2020-10-22 22:18:00+00:00;;;PALUEL 4;1220.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_007;7;2020-10-22 20:29:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_006;6;2020-10-22 17:38:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_005;5;2020-10-22 17:28:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_004;4;2020-10-21 19:29:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_003;3;2020-10-20 15:47:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_002;2;2020-10-20 09:37:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050443_001;1;2020-10-20 08:21:00+00:00;;;BUGEY 4;0.0;880.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050460_002;2;2020-10-22 18:18:00+00:00;;;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050460_001;1;2020-10-21 15:40:00+00:00;;;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050469_002;2;2020-10-22 12:18:00+00:00;;;ST ALBAN 2;1200.0;1335.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050469_001;1;2020-10-22 07:55:00+00:00;;;ST ALBAN 2;1200.0;1335.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050464_003;3;2020-10-22 07:25:00+00:00;;;CRUAS 2;700.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050464_002;2;2020-10-22 06:24:00+00:00;;;CRUAS 2;450.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050464_001;1;2020-10-22 04:18:00+00:00;;;CRUAS 2;450.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050454_003;3;2020-10-21 12:04:00+00:00;;;PENLY 1;1200.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050454_002;2;2020-10-21 11:44:00+00:00;;;PENLY 1;1200.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050454_001;1;2020-10-21 08:05:00+00:00;;;PENLY 1;1200.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050441_003;3;2020-10-20 09:57:00+00:00;;;CRUAS 2;800.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050441_002;2;2020-10-20 06:47:00+00:00;;;CRUAS 2;370.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050441_001;1;2020-10-20 02:31:00+00:00;;;CRUAS 2;370.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050435_002;2;2020-10-19 10:32:00+00:00;;;GOLFECH 1;0.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00050435_001;1;2020-10-19 10:31:00+00:00;;;GOLFECH 1;0.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050431_002;2;2020-10-18 20:21:00+00:00;;;CRUAS 2;735.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050431_001;1;2020-10-18 18:16:00+00:00;;;CRUAS 2;735.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050430_001;1;2020-10-18 17:21:00+00:00;;;CRUAS 2;380.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_015;15;2020-10-18 15:21:00+00:00;;;DAMPIERRE 2;670.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050354_014;14;2020-10-18 13:36:00+00:00;;;DAMPIERRE 2;670.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_013;13;2020-10-18 06:56:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_012;12;2020-10-17 19:26:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_011;11;2020-10-17 15:53:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_010;10;2020-10-16 16:11:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_009;9;2020-10-16 13:16:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_008;8;2020-10-16 08:17:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_007;7;2020-10-15 13:17:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_006;6;2020-10-15 08:03:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_005;5;2020-10-15 00:53:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_004;4;2020-10-14 14:42:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_003;3;2020-10-14 03:29:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_002;2;2020-10-13 09:28:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050354_001;1;2020-10-13 06:55:00+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050423_004;4;2020-10-18 06:57:00+00:00;;;BLAYAIS 2;480.0;910.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050423_003;3;2020-10-18 04:26:00+00:00;;;BLAYAIS 2;480.0;910.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050423_002;2;2020-10-18 02:21:00+00:00;;;BLAYAIS 2;480.0;910.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050423_001;1;2020-10-18 02:16:00+00:00;;;BLAYAIS 2;480.0;910.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_010;10;2020-10-17 23:56:00+00:00;;;PENLY 1;990.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_009;9;2020-10-17 19:27:00+00:00;;;PENLY 1;990.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_008;8;2020-10-17 15:51:00+00:00;;;PENLY 1;990.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_007;7;2020-10-17 07:46:00+00:00;;;PENLY 1;990.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_006;6;2020-10-16 10:26:00+00:00;;;PENLY 1;990.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_005;5;2020-10-15 19:12:00+00:00;;;PENLY 1;475.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_004;4;2020-10-14 23:23:00+00:00;;;PENLY 1;475.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_003;3;2020-10-14 21:53:00+00:00;;;PENLY 1;470.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_002;2;2020-10-14 18:28:00+00:00;;;PENLY 1;280.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050368_001;1;2020-10-14 14:48:00+00:00;;;PENLY 1;10.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050404_003;3;2020-10-17 16:01:00+00:00;;;ST LAURENT 1;80.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00050404_002;2;2020-10-17 04:46:00+00:00;;;ST LAURENT 1;80.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050404_001;1;2020-10-16 14:06:00+00:00;;;ST LAURENT 1;120.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050415_001;1;2020-10-17 15:01:00+00:00;;;BELLEVILLE 2;945.0;1310.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050413_001;1;2020-10-17 11:51:00+00:00;;;ST ALBAN 2;1195.0;1335.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050409_001;1;2020-10-16 18:26:00+00:00;;;CHOOZ 1;1425.0;1500.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050388_002;2;2020-10-16 04:37:00+00:00;;;BELLEVILLE 2;1200.0;1310.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050388_001;1;2020-10-15 16:00:00+00:00;;;BELLEVILLE 2;1200.0;1310.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050351_003;3;2020-10-15 20:27:00+00:00;;;BELLEVILLE 2;1200.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050351_002;2;2020-10-15 15:57:00+00:00;;;BELLEVILLE 2;1200.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050351_001;1;2020-10-13 06:05:00+00:00;;;BELLEVILLE 2;1200.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050362_002;2;2020-10-15 19:22:00+00:00;;;GRAVELINES 5;440.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050362_001;1;2020-10-14 06:49:00+00:00;;;GRAVELINES 5;440.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050379_001;1;2020-10-15 09:30:00+00:00;;;PALUEL 1;1220.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00050369_002;2;2020-10-14 17:33:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00050369_001;1;2020-10-14 16:53:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_031;31;2020-10-14 14:06:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_030;30;2020-10-14 13:01:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_029;29;2020-10-14 07:44:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_028;28;2020-10-14 01:24:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_027;27;2020-10-13 09:08:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_026;26;2020-10-12 14:05:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_025;25;2020-10-12 00:29:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_024;24;2020-10-11 09:44:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00023938_023;23;2020-10-11 06:24:00+00:00;;;PENLY 1;0.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
